target_chembl_id,target_name,molecule_chembl_id,activity_type,activity_value,activity_units
CHEMBL2361,Thymidylate kinase,CHEMBL503907,Ki,202000.0,nM
CHEMBL2361,Thymidylate kinase,CHEMBL454546,Ki,51000.0,nM
CHEMBL2361,Thymidylate kinase,CHEMBL485322,Ki,70000.0,nM
CHEMBL2361,Thymidylate kinase,CHEMBL485122,Ki,112000.0,nM
CHEMBL2361,Thymidylate kinase,CHEMBL483334,Ki,39000.0,nM
CHEMBL2361,Thymidylate kinase,CHEMBL394429,Ki,4500.0,nM
CHEMBL2361,Thymidylate kinase,CHEMBL1632625,Ki,420.0,nM
CHEMBL2361,Thymidylate kinase,CHEMBL1632626,Ki,270.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL94678,IC50,25.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL281948,IC50,22.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL421565,IC50,3700.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1202927,IC50,17800.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL156433,IC50,32.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL346467,IC50,1600.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL348563,IC50,30.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL348177,IC50,55.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL155929,IC50,18.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL157822,IC50,120.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL157892,IC50,250.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL346038,IC50,5500.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL156172,IC50,120.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL157967,IC50,220.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL157528,IC50,310.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL302449,IC50,5800.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL154245,IC50,390.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL345593,IC50,200.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL348902,IC50,180.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL347154,IC50,49.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL345639,IC50,9200.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL541401,IC50,3700.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL219301,Ki,7400.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL537897,IC50,17800.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL406821,Ki,10100.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL104264,Ki,28300.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL143054,Ki,150000.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL429298,Ki,3800.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL265470,IC50,10.0,ug.mL-1
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL408019,Kd,150.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL164,Ki,1700.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL594151,IC50,690.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1240928,IC50,10000.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1270522,IC50,51000.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1271447,IC50,900.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1270331,IC50,36000.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1641992,IC50,8700.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1641990,IC50,23600.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL1641989,IC50,25100.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL249089,Ki,300.0,nM
CHEMBL2428,"Myosin light chain kinase, smooth muscle",CHEMBL41631,Ki,110000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL526901,Kd,59.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL86771,IC50,34000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL576349,IC50,40000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL17594,IC50,40000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL88326,IC50,26200.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL466496,IC50,250.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL467079,IC50,520.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL511410,IC50,160.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL468125,IC50,50000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL519113,IC50,4900.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL481248,IC50,11600.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL561708,IC50,50000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL1163016,IC50,50000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL1080994,IC50,50000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL1080995,IC50,50000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL1087650,IC50,9510.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL1091356,IC50,50000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL1095627,IC50,50000.0,nM
CHEMBL2426,Casein kinase I gamma 1,CHEMBL1095626,IC50,17900.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2017214,IC50,40000.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2205426,Ki,333.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2333365,IC50,10000.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL511563,IC50,7260.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2385582,IC50,2680.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2385591,IC50,2520.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL513147,IC50,1122.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2385596,IC50,960.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL478629,IC50,234.6,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2385586,IC50,82.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2385600,IC50,44.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2385579,IC50,39.9,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL3668018,IC50,527.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL331465,IC50,2916.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL3668019,IC50,1940.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL2385590,IC50,1122.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL3891221,IC50,400.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL3986871,IC50,420.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL4249790,IC50,11000.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL4250253,IC50,25000.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL4443828,Kd,1257.0,nM
CHEMBL3847,"AMP-activated protein kinase, beta-1 subunit",CHEMBL4462318,Kd,2279.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL465465,IC50,30000.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL517647,IC50,6000.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL481968,IC50,30000.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL481969,IC50,30000.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL516312,Kd,75.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL457871,Kd,450.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL605003,IC50,110.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL1650533,IC50,100.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL1650545,IC50,100.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL1650551,IC50,100.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL1270795,IC50,10000.0,nM
CHEMBL4708,Serine/threonine-protein kinase MST2,CHEMBL1929238,IC50,30000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL423516,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL66109,IC50,3000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL130943,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL130075,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL128568,IC50,45700.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL340322,IC50,2400.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL131167,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL132399,IC50,24300.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL128795,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL129454,IC50,7500.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL336330,IC50,40300.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL128589,IC50,720.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL130719,IC50,320.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL128455,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL341026,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL131346,IC50,70.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL334341,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL424450,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL338159,IC50,170.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL334333,IC50,9600.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL336544,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL307976,IC50,6600.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL338488,IC50,50000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL185238,IC50,16000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL215630,IC50,100.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL217195,IC50,90.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL214028,IC50,510.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL214949,IC50,33320.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL216646,IC50,27400.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL364623,Ki,0.13,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249097,IC50,13.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL398894,IC50,33.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL251096,IC50,2800.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL250902,IC50,1600.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL251759,IC50,55.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL251758,IC50,520.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL398422,IC50,12.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL251549,IC50,100.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL251548,IC50,5600.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL398421,IC50,1400.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL443240,IC50,490.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL250543,IC50,560.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL400320,IC50,8200.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL250542,IC50,4400.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL250340,IC50,1800.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL398886,IC50,3000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249514,IC50,16000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL399382,IC50,3000.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249318,IC50,350.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL399381,IC50,54.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249317,IC50,8.5,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249316,IC50,1100.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL248898,IC50,1800.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL400388,IC50,3300.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL248897,IC50,2700.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL430201,IC50,3400.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL248707,IC50,7700.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL248706,IC50,9300.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL400499,IC50,1300.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249918,IC50,97.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249917,IC50,86.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL399064,IC50,380.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249916,IC50,270.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249713,IC50,100.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL250324,IC50,40.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL400798,IC50,89.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL399955,IC50,880.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL250323,IC50,41.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL250322,IC50,190.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL399954,IC50,73.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL249098,IC50,130.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL248676,IC50,19.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL1240885,IC50,2500.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL264406,IC50,660.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL406845,IC50,31.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL573578,IC50,460.0,nM
CHEMBL2480,Tyrosine-protein kinase LCK,CHEMBL515414,IC50,750.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL604399,Ki,80.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1788161,Ki,14000000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1788162,Ki,6200000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251359,Ki,70000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1788163,Ki,12400000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251363,Ki,320000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL2368667,Ki,24000000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1744388,Ki,3000000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1744387,Ki,4800000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL437508,Ki,300.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3350513,Ki,5900000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3350528,Ki,2400000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251364,Ki,6200000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3350514,Ki,2100000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3350509,Ki,2200000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL2367949,Ki,900000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL607942,Ki,5400000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL607646,Ki,670000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL608483,Ki,2600000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1230617,Ki,45000000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL608353,Ki,12400000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL607630,Ki,1800000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3143591,Ki,630000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL603556,Ki,10000000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1229561,Ki,4800000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3143582,Ki,2900000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL606240,Ki,3000000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1625734,Ki,730000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL608484,Ki,800000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL1788158,Ki,24000000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3143581,Ki,1800000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL609073,Ki,4700000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3143592,Ki,2500000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL605010,Ki,3800000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251357,Ki,360000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251358,Ki,50000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL2364580,Ki,60000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251360,Ki,60000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251361,Ki,220000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251362,Ki,130000.0,nM
CHEMBL4799,Adenylate kinase 3 alpha like 1,CHEMBL3251365,Ki,4750000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL574737,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL3218576,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL2103840,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL1241855,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL1088752,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL1171837,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL411907,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL3120215,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL270995,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL3991933,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL3989868,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL3187723,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL3188551,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL2219422,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL2103851,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL1822792,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL3544964,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL2165191,Kd,30000.0,nM
CHEMBL2393,"AMP-activated protein kinase, gamma-1 subunit",CHEMBL1908360,Kd,30000.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL398606,IC50,6340.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL410456,IC50,300.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL404941,IC50,700.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL516640,IC50,10000.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL269538,IC50,1500.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL574588,IC50,10000.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL574613,IC50,10000.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL408982,Kd,150.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL220227,IC50,230.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL569552,IC50,2500.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL571357,IC50,1600.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL585533,IC50,700.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL569151,IC50,110.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL566058,IC50,820.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL571142,IC50,33.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL569114,IC50,4.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL572006,IC50,5.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL1270399,IC50,10.0,nM
CHEMBL2828,Casein kinase I delta,CHEMBL1615182,IC50,40000.0,nM
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL1474834,Kd,47.0,nM
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL2048912,IC50,10000.0,nM
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL2148053,IC50,10000.0,nM
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL2205766,IC50,10000.0,nM
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL2348417,IC50,870.0,nM
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL3425865,Kd,150.0,nM
CHEMBL4948,Dual specificity mitogen-activated protein kinase kinase 5,CHEMBL3577124,IC50,800.0,nM
CHEMBL4121,CaM kinase II beta,CHEMBL1834657,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL127907,IC50,2.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3652556,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3652552,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3652553,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3652557,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3652555,IC50,1000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3652554,IC50,1000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3978752,IC50,8841.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3908330,IC50,547.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3960573,IC50,2110.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3895113,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3924639,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3893108,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3915652,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3985385,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3967162,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3890939,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3937989,IC50,2300.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3902079,IC50,640.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3899047,IC50,6470.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3905118,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3932069,IC50,5300.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3959575,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3944530,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3970627,IC50,7570.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3945702,IC50,6219.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3975060,IC50,10000.0,nM
CHEMBL2506,PI3-kinase p85-alpha subunit,CHEMBL3950980,IC50,10000.0,nM
